Instrument ID:HP3458A
12E6D8 F4 6D -2963
12E6DA E4 86 -7034
12E6DC D5 7C -10884
12E6DE 00 00 0
12E6E0 00 00 0
12E6E2 29 45 10565
12E6E4 E2 E4 -7452
12E6E6 91 FD -28163
12E6E8 E4 48 -7096
12E6EA 01 A0 416
12E6EC FB BC -1092
12E6EE 00 00 0
12E6F0 00 00 0
12E6F2 C7 1A -14566
12E6F4 4D 31 19761
12E6F6 3B EC 15340
12E6F8 9D FD -25091
12E6FA 61 6E 24942
12E6FC F9 BE -1602
12E6FE 00 00 0
12E700 00 00 0
12E702 BE 50 -16816
12E704 50 E8 20712
12E706 52 A0 21152
12E708 74 7A 29818
12E70A 84 01 -31743
12E70C E7 E9 -6167
12E70E 00 00 0
12E710 00 00 0
12E712 50 DC 20700
12E714 05 87 1415
12E716 B3 0C -19700
12E718 F6 AF -2385
12E71A 48 D0 18640
12E71C C8 EE -14098
12E71E 00 00 0
12E720 00 00 0
12E722 08 7A 2170
12E724 97 85 -26747
12E726 7E F0 32496
12E728 CC CE -13106
12E72A CE A4 -12636
12E72C 77 7D 30589
12E72E 00 00 0
12E730 00 00 0
12E732 94 AF -27473
12E734 31 D6 12758
12E736 21 7B 8571
12E738 A3 BF -23617
12E73A 3C 41 15425
12E73C 57 F2 22514
12E73E 00 00 0
12E740 00 00 0
12E742 4F 42 20290
12E744 48 B5 18613
12E746 EF 61 -4255
12E748 31 7A 12666
12E74A F7 84 -2172
12E74C 9B E4 -25628
12E74E 00 00 0
12E750 00 00 0
12E752 83 83 -31869
12E754 22 29 8745
12E756 41 ED 16877
12E758 50 B7 20663
12E75A 48 21 18465
12E75C FF C5 -59
12E75E 00 00 0
12E760 00 00 0
12E762 71 65 29029
12E764 1C A7 7335
12E766 AA E3 -21789
12E768 EE 17 -4585
12E76A 56 C6 22214
12E76C 67 7A 26490
12E76E 00 00 0
12E770 00 00 0
12E772 74 7A 29818
12E774 24 04 9220
12E776 FD F9 -519
12E778 EF FF -4097
12E77A 0C 0E 3086
12E77C 3E D5 16085
12E77E 00 00 0
12E780 00 00 0
12E782 BE 6F -16785
12E784 BA 3D -17859
12E786 C6 0C -14836
12E788 EA 95 -5483
12E78A F9 A3 -1629
12E78C 9A D0 -25904
12E78E 00 00 0
12E790 00 00 0
12E792 DF 5B -8357
12E794 5A E4 23268
12E796 AF 7A -20614
12E798 AB FC -21508
12E79A D0 8D -12147
12E79C D2 AA -11606
12E79E 00 00 0
12E7A0 00 00 0
12E7A2 2C 4D 11341
12E7A4 30 B7 12471
12E7A6 EA 15 -5611
12E7A8 9D FA -25094
12E7AA 5A 27 23079
12E7AC 67 0D 26381
12E7AE 00 00 0
12E7B0 00 00 0
12E7B2 D0 58 -12200
12E7B4 95 7D -27267
12E7B6 6A B8 27320
12E7B8 DF 96 -8298
12E7BA 78 AB 30891
12E7BC 7B BF 31679
12E7BE 00 00 0
12E7C0 00 00 0
12E7C2 B1 E9 -19991
12E7C4 26 AE 9902
12E7C6 C8 E8 -14104
12E7C8 40 EB 16619
12E7CA 01 24 292
12E7CC FE B6 -330
12E7CE 00 00 0
12E7D0 00 00 0
12E7D2 1B E4 7140
12E7D4 DB 3D -9411
12E7D6 1A 30 6704
12E7D8 77 F1 30705
12E7DA 18 04 6148
12E7DC B7 EA -18454
12E7DE 00 00 0
12E7E0 00 00 0
12E7E2 85 06 -31482
12E7E4 1E 27 7719
12E7E6 4F A7 20391
12E7E8 FF FE -2
12E7EA 07 10 1808
12E7EC 7C AB 31915
12E7EE 00 00 0
12E7F0 00 00 0
12E7F2 F6 CF -2353
12E7F4 9C 90 -25456
12E7F6 8B 93 -29805
12E7F8 69 5C 26972
12E7FA 84 E8 -31512
12E7FC 6B D2 27602
12E7FE 00 00 0
12E800 00 00 0
12E802 D5 0B -10997
12E804 6A CF 27343
12E806 A2 8F -23921
12E808 7F EB 32747
12E80A 08 B1 2225
12E80C 7F 9B 32667
12E80E 00 00 0
12E810 00 00 0
12E812 0A 3D 2621
12E814 98 3C -26564
12E816 FD A7 -601
12E818 FB A6 -1114
12E81A 04 A2 1186
12E81C 7F E8 32744
12E81E 00 00 0
12E820 00 00 0
12E822 34 49 13385
12E824 8D BA -29254
12E826 20 B3 8371
12E828 F7 8D -2163
12E82A 41 CC 16844
12E82C 57 59 22361
12E82E 00 00 0
12E830 00 00 0
12E832 88 96 -30570
12E834 B9 91 -18031
12E836 87 A5 -30811
12E838 9E AF -24913
12E83A 10 30 4144
12E83C B6 78 -18824
12E83E 00 00 0
12E840 00 00 0
12E842 32 49 12873
12E844 FF BA -70
12E846 71 FA 29178
12E848 EF 6E -4242
12E84A 78 20 30752
12E84C FB F5 -1035
12E84E 00 00 0
12E850 00 00 0
12E852 79 70 31088
12E854 F2 2A -3542
12E856 DC ED -8979
12E858 6C 59 27737
12E85A 80 00 -32768
12E85C F7 12 -2286
12E85E 00 00 0
12E860 00 00 0
12E862 90 F8 -28424
12E864 58 AD 22701
12E866 CB 55 -13483
12E868 E1 F5 -7691
12E86A 00 21 33
12E86C E7 AA -6230
12E86E 00 00 0
12E870 00 00 0
12E872 19 BE 6590
12E874 1F 19 7961
12E876 BE 9B -16741
12E878 DE 37 -8649
12E87A 90 0B -28661
12E87C DF EC -8212
12E87E 00 00 0
12E880 00 00 0
12E882 31 B2 12722
12E884 E5 40 -6848
12E886 37 7C 14204
12E888 FF F7 -9
12E88A 37 61 14177
12E88C B9 79 -18055
12E88E 00 00 0
12E890 00 00 0
12E892 42 FC 17148
12E894 29 92 10642
12E896 F2 FC -3332
12E898 B9 67 -18073
12E89A 25 52 9554
12E89C 73 25 29477
12E89E 00 00 0
12E8A0 00 00 0
12E8A2 9E E3 -24861
12E8A4 A2 E8 -23832
12E8A6 64 9E 25758
12E8A8 6B D2 27602
12E8AA 08 62 2146
12E8AC DE FE -8450
12E8AE 00 00 0
12E8B0 00 00 0
12E8B2 1F B9 8121
12E8B4 4F 30 20272
12E8B6 E1 FE -7682
12E8B8 DD DD -8739
12E8BA 88 A1 -30559
12E8BC B7 EE -18450
12E8BE 00 00 0
12E8C0 00 00 0
12E8C2 CA BB -13637
12E8C4 8C 22 -29662
12E8C6 97 7A -26758
12E8C8 7F 6D 32621
12E8CA F6 02 -2558
12E8CC F6 27 -2521
12E8CE 00 00 0
12E8D0 00 00 0
12E8D2 3A 7C 14972
12E8D4 81 09 -32503
12E8D6 23 09 8969
12E8D8 8F E9 -28695
12E8DA 8E A2 -29022
12E8DC BE C9 -16695
12E8DE 00 00 0
12E8E0 00 00 0
12E8E2 83 D3 -31789
12E8E4 07 29 1833
12E8E6 F2 6E -3474
12E8E8 FF EC -20
12E8EA 22 F6 8950
12E8EC DC CC -9012
12E8EE 00 40 64
12E8F0 00 00 0
12E8F2 C0 1D -16355
12E8F4 9E 23 -25053
12E8F6 1B D7 7127
12E8F8 E6 4E -6578
12E8FA 10 81 4225
12E8FC 3F CA 16330
12E8FE 00 00 0
12E900 00 00 0
12E902 85 8F -31345
12E904 50 D9 20697
12E906 CE D2 -12590
12E908 87 7F -30849
12E90A 61 02 24834
12E90C B2 C3 -19773
12E90E 00 00 0
12E910 00 00 0
12E912 7F DD 32733
12E914 B5 E1 -18975
12E916 58 21 22561
12E918 34 BC 13500
12E91A 08 D8 2264
12E91C FF F9 -7
12E91E 00 00 0
12E920 00 00 0
12E922 F5 6F -2705
12E924 A9 42 -22206
12E926 BB 5F -17569
12E928 9E 35 -25035
12E92A A2 37 -24009
12E92C 75 D3 30163
12E92E 00 00 0
12E930 00 00 0
12E932 DC C4 -9020
12E934 A9 17 -22249
12E936 88 DC -30500
12E938 14 E7 5351
12E93A 04 1E 1054
12E93C A6 75 -22923
12E93E 00 00 0
12E940 00 00 0
12E942 51 09 20745
12E944 05 B3 1459
12E946 D7 93 -10349
12E948 FF EE -18
12E94A 24 48 9288
12E94C 3C DE 15582
12E94E 00 00 0
12E950 00 00 0
12E952 A8 74 -22412
12E954 1D 78 7544
12E956 76 61 30305
12E958 03 EB 1003
12E95A 16 0A 5642
12E95C 46 2C 17964
12E95E 00 00 0
12E960 00 00 0
12E962 CD BD -12867
12E964 85 71 -31375
12E966 9E 69 -24983
12E968 14 F5 5365
12E96A 28 70 10352
12E96C 5F AF 24495
12E96E 00 00 0
12E970 00 00 0
12E972 48 77 18551
12E974 6B 1B 27419
12E976 C5 94 -14956
12E978 8F 7B -28805
12E97A 1C 04 7172
12E97C AB 56 -21674
12E97E 00 00 0
12E980 00 00 0
12E982 5A 0B 23051
12E984 33 B5 13237
12E986 A4 95 -23403
12E988 9D FD -25091
12E98A 85 01 -31487
12E98C 8F 7E -28802
12E98E 00 00 0
12E990 00 00 0
12E992 83 66 -31898
12E994 18 DC 6364
12E996 63 7F 25471
12E998 BF DE -16418
12E99A 02 E3 739
12E99C 6B 7F 27519
12E99E 00 00 0
12E9A0 00 01 1
12E9A2 85 C3 -31293
12E9A4 05 AC 1452
12E9A6 37 77 14199
12E9A8 CF CC -12340
12E9AA 48 5F 18527
12E9AC 37 27 14119
12E9AE 00 00 0
12E9B0 00 00 0
12E9B2 7E E1 32481
12E9B4 D0 77 -12169
12E9B6 B2 FB -19717
12E9B8 7B 7B 31611
12E9BA C2 9E -15714
12E9BC A5 AF -23121
12E9BE 00 00 0
12E9C0 00 00 0
12E9C2 D9 53 -9901
12E9C4 52 1E 21022
12E9C6 AB 1E -21730
12E9C8 09 0D 2317
12E9CA F8 0C -2036
12E9CC F8 EE -1810
12E9CE 00 00 0
12E9D0 00 80 128
12E9D2 14 7B 5243
12E9D4 01 BB 443
12E9D6 EB 84 -5244
12E9D8 6D 5F 27999
12E9DA D8 04 -10236
12E9DC A6 72 -22926
12E9DE 00 00 0
12E9E0 00 00 0
12E9E2 D4 1F -11233
12E9E4 08 08 2056
12E9E6 96 8C -26996
12E9E8 18 F4 6388
12E9EA A1 81 -24191
12E9EC 7B 97 31639
12E9EE 00 00 0
12E9F0 00 00 0
12E9F2 4F 58 20312
12E9F4 B4 93 -19309
12E9F6 52 6A 21098
12E9F8 FF 1A -230
12E9FA 30 08 12296
12E9FC FA CF -1329
12E9FE 00 00 0
12EA00 00 00 0
12EA02 00 98 152
12EA04 DF 0B -8437
12EA06 21 FE 8702
12EA08 55 35 21813
12EA0A D9 F8 -9736
12EA0C FB 3E -1218
12EA0E 00 00 0
12EA10 00 00 0
12EA12 04 47 1095
12EA14 52 10 21008
12EA16 F8 74 -1932
12EA18 FF 71 -143
12EA1A 20 12 8210
12EA1C 53 7A 21370
12EA1E 00 00 0
12EA20 00 00 0
12EA22 13 DE 5086
12EA24 D3 90 -11376
12EA26 08 72 2162
12EA28 AF DA -20518
12EA2A 22 1C 8732
12EA2C FF DB -37
12EA2E 00 00 0
12EA30 00 00 0
12EA32 6E E6 28390
12EA34 6E 0E 28174
12EA36 93 23 -27869
12EA38 BC 9F -17249
12EA3A 6A B0 27312
12EA3C 0F FC 4092
12EA3E 00 00 0
12EA40 00 00 0
12EA42 D8 C2 -10046
12EA44 47 41 18241
12EA46 81 5D -32419
12EA48 1E 37 7735
12EA4A 96 25 -27099
12EA4C FB CC -1076
12EA4E 00 00 0
12EA50 00 00 0
12EA52 0F DE 4062
12EA54 F8 6E -1938
12EA56 E2 5F -7585
12EA58 F6 33 -2509
12EA5A 15 54 5460
12EA5C AE 30 -20944
12EA5E 00 00 0
12EA60 00 00 0
12EA62 28 AB 10411
12EA64 5B C2 23490
12EA66 22 A6 8870
12EA68 F9 C3 -1597
12EA6A 00 40 64
12EA6C FE B8 -328
12EA6E 00 00 0
12EA70 00 00 0
12EA72 90 A8 -28504
12EA74 2B 09 11017
12EA76 13 63 4963
12EA78 7F D1 32721
12EA7A 04 1D 1053
12EA7C E6 51 -6575
12EA7E 00 00 0
12EA80 00 00 0
12EA82 E0 E1 -7967
12EA84 1F 27 7975
12EA86 ED E1 -4639
12EA88 ED 1F -4833
12EA8A 2A 80 10880
12EA8C FD 77 -649
12EA8E 00 00 0
12EA90 00 00 0
12EA92 FE E9 -279
12EA94 45 1C 17692
12EA96 CB AD -13395
12EA98 7F C4 32708
12EA9A 94 61 -27551
12EA9C E0 93 -8045
12EA9E 00 00 0
12EAA0 00 00 0
12EAA2 04 03 1027
12EAA4 D1 52 -11950
12EAA6 19 1E 6430
12EAA8 5F 81 24449
12EAAA 6D 56 27990
12EAAC D9 6B -9877
12EAAE 00 00 0
12EAB0 00 00 0
12EAB2 1E 3A 7738
12EAB4 AA 51 -21935
12EAB6 4B 1C 19228
12EAB8 B3 4E -19634
12EABA 08 C6 2246
12EABC 6F 77 28535
12EABE 00 00 0
12EAC0 00 00 0
12EAC2 21 99 8601
12EAC4 B1 AA -20054
12EAC6 7F 24 32548
12EAC8 E7 93 -6253
12EACA B0 B1 -20303
12EACC 2E FD 12029
12EACE 00 00 0
12EAD0 00 00 0
12EAD2 B8 6F -18321
12EAD4 8D 37 -29385
12EAD6 5D D4 24020
12EAD8 FD 17 -745
12EADA 84 80 -31616
12EADC F6 CF -2353
12EADE 00 00 0
12EAE0 00 00 0
12EAE2 39 86 14726
12EAE4 4A 52 19026
12EAE6 8D 1A -29414
12EAE8 FD EE -530
12EAEA B0 CD -20275
12EAEC 2E ED 12013
12EAEE 00 02 2
12EAF0 00 00 0
12EAF2 63 78 25464
12EAF4 66 66 26214
12EAF6 E0 81 -8063
12EAF8 F3 79 -3207
12EAFA 3E 03 15875
12EAFC F4 5F -2977
12EAFE 00 00 0
12EB00 00 00 0
12EB02 BA CA -17718
12EB04 90 9A -28518
12EB06 5C 6C 23660
12EB08 7C B2 31922
12EB0A 04 16 1046
12EB0C 89 64 -30364
12EB0E 00 00 0
12EB10 00 00 0
12EB12 26 95 9877
12EB14 DE 31 -8655
12EB16 99 58 -26280
12EB18 9F F8 -24584
12EB1A 94 A5 -27483
12EB1C F0 F3 -3853
12EB1E 00 00 0
12EB20 00 00 0
12EB22 DB 83 -9341
12EB24 25 20 9504
12EB26 06 3D 1597
12EB28 39 07 14599
12EB2A 20 AA 8362
12EB2C 3F 54 16212
12EB2E 00 00 0
12EB30 00 00 0
12EB32 9A AF -25937
12EB34 85 FB -31237
12EB36 EA AF -5457
12EB38 59 97 22935
12EB3A 36 28 13864
12EB3C 27 3F 10047
12EB3E 00 00 0
12EB40 00 00 0
12EB42 60 1D 24605
12EB44 40 36 16438
12EB46 2D F8 11768
12EB48 E3 BD -7235
12EB4A 73 24 29476
12EB4C FD B5 -587
12EB4E 00 00 0
12EB50 00 00 0
12EB52 97 C4 -26684
12EB54 81 68 -32408
12EB56 22 63 8803
12EB58 B7 F0 -18448
12EB5A 1D 00 7424
12EB5C B4 9F -19297
12EB5E 00 00 0
12EB60 00 00 0
12EB62 97 C6 -26682
12EB64 DC 12 -9198
12EB66 9D FD -25091
12EB68 3D E7 15847
12EB6A 54 40 21568
12EB6C 4E F8 20216
12EB6E 00 00 0
12EB70 00 80 128
12EB72 9A 69 -26007
12EB74 03 09 777
12EB76 E5 32 -6862
12EB78 73 7B 29563
12EB7A 38 B0 14512
12EB7C BD 13 -17133
12EB7E 00 00 0
12EB80 00 00 0
12EB82 95 1A -27366
12EB84 E0 7C -8068
12EB86 9B BB -25669
12EB88 74 AC 29868
12EB8A 2C 63 11363
12EB8C 31 9A 12698
12EB8E 00 00 0
12EB90 00 00 0
12EB92 70 FD 28925
12EB94 26 44 9796
12EB96 AB A7 -21593
12EB98 EF FF -4097
12EB9A 7C 5C 31836
12EB9C 2E FF 12031
12EB9E 00 00 0
12EBA0 00 00 0
12EBA2 DD DB -8741
12EBA4 D4 78 -11144
12EBA6 98 B6 -26442
12EBA8 9A EB -25877
12EBAA 04 D2 1234
12EBAC 5D 8F 23951
12EBAE 00 00 0
12EBB0 00 00 0
12EBB2 A9 58 -22184
12EBB4 47 6F 18287
12EBB6 2F 20 12064
12EBB8 2E E3 12003
12EBBA 08 E5 2277
12EBBC F4 EA -2838
12EBBE 00 00 0
12EBC0 00 00 0
12EBC2 F9 39 -1735
12EBC4 18 40 6208
12EBC6 F5 57 -2729
12EBC8 8B BC -29764
12EBCA C2 21 -15839
12EBCC F4 D6 -2858
12EBCE 00 00 0
12EBD0 00 00 0
12EBD2 5F A5 24485
12EBD4 C2 A1 -15711
12EBD6 B6 72 -18830
12EBD8 AF 8C -20596
12EBDA 14 2B 5163
12EBDC EF FE -4098
12EBDE 00 00 0
12EBE0 00 00 0
12EBE2 DE 59 -8615
12EBE4 63 60 25440
12EBE6 3C 17 15383
12EBE8 BF 6F -16529
12EBEA 20 C4 8388
12EBEC 98 D3 -26413
12EBEE 00 00 0
12EBF0 00 00 0
12EBF2 4D CA 19914
12EBF4 92 8F -28017
12EBF6 8A 6D -30099
12EBF8 F8 FA -1798
12EBFA 49 81 18817
12EBFC 0F DF 4063
12EBFE 00 00 0
12EC00 00 00 0
12EC02 81 FE -32258
12EC04 FF D4 -44
12EC06 9D F0 -25104
12EC08 5B 3C 23356
12EC0A 01 31 305
12EC0C DF F9 -8199
12EC0E 00 00 0
12EC10 00 00 0
12EC12 71 EC 29164
12EC14 F7 69 -2199
12EC16 67 A6 26534
12EC18 27 24 10020
12EC1A 61 11 24849
12EC1C FF 99 -103
12EC1E 00 00 0
12EC20 00 00 0
12EC22 C9 CF -13873
12EC24 AD 21 -21215
12EC26 A9 29 -22231
12EC28 DD FF -8705
12EC2A 00 E2 226
12EC2C 7F 8E 32654
12EC2E 00 00 0
12EC30 00 00 0
12EC32 68 6D 26733
12EC34 BF 61 -16543
12EC36 43 0B 17163
12EC38 FE F7 -265
12EC3A 40 80 16512
12EC3C BB E3 -17437
12EC3E 00 00 0
12EC40 00 08 8
12EC42 B7 8F -18545
12EC44 B8 F5 -18187
12EC46 F0 92 -3950
12EC48 7A D6 31446
12EC4A 00 BA 186
12EC4C FF C3 -61
12EC4E 00 00 0
12EC50 00 00 0
12EC52 C5 16 -15082
12EC54 3A 22 14882
12EC56 08 76 2166
12EC58 C3 A4 -15452
12EC5A A4 1C -23524
12EC5C 77 F9 30713
12EC5E 00 00 0
12EC60 00 00 0
12EC62 83 D6 -31786
12EC64 76 00 30208
12EC66 54 C3 21699
12EC68 FA 35 -1483
12EC6A A0 C0 -24384
12EC6C D4 EE -11026
12EC6E 00 00 0
12EC70 00 00 0
12EC72 41 6C 16748
12EC74 47 C1 18369
12EC76 E5 2D -6867
12EC78 E5 FC -6660
12EC7A 12 10 4624
12EC7C F7 97 -2153
12EC7E 00 00 0
12EC80 00 40 64
12EC82 FA 3D -1475
12EC84 B9 FA -17926
12EC86 53 E3 21475
12EC88 79 0F 30991
12EC8A 90 88 -28536
12EC8C 7F C5 32709
12EC8E 00 00 0
12EC90 00 00 0
12EC92 ED A2 -4702
12EC94 75 BD 30141
12EC96 BA EE -17682
12EC98 FD 45 -699
12EC9A A0 C1 -24383
12EC9C FA 6E -1426
12EC9E 00 00 0
12ECA0 00 00 0
12ECA2 F7 1F -2273
12ECA4 66 86 26246
12ECA6 47 FE 18430
12ECA8 4F 96 20374
12ECAA 00 82 130
12ECAC 53 47 21319
12ECAE 00 00 0
12ECB0 00 00 0
12ECB2 07 9B 1947
12ECB4 A3 19 -23783
12ECB6 34 4A 13386
12ECB8 FE 63 -413
12ECBA 96 90 -26992
12ECBC FB 7F -1153
12ECBE 00 00 0
12ECC0 00 00 0
12ECC2 50 3B 20539
12ECC4 C2 4E -15794
12ECC6 F3 E6 -3098
12ECC8 27 5E 10078
12ECCA 09 5D 2397
12ECCC 19 F6 6646
12ECCE 00 00 0
12ECD0 00 00 0
12ECD2 1D 56 7510
12ECD4 11 12 4370
12ECD6 ED 77 -4745
12ECD8 83 3E -31938
12ECDA 40 AA 16554
12ECDC 82 FB -32005
12ECDE 00 00 0
12ECE0 00 00 0
12ECE2 E7 79 -6279
12ECE4 57 3A 22330
12ECE6 2F DA 12250
12ECE8 77 77 30583
12ECEA 8C 4A -29622
12ECEC 88 EC -30484
12ECEE 00 00 0
12ECF0 00 00 0
12ECF2 1D 92 7570
12ECF4 63 17 25367
12ECF6 71 FE 29182
12ECF8 8D 7E -29314
12ECFA 11 58 4440
12ECFC 96 BF -26945
12ECFE 00 00 0
12ED00 00 04 4
12ED02 C2 FF -15617
12ED04 1E 1A 7706
12ED06 8C D8 -29480
12ED08 79 DD 31197
12ED0A 3A 2D 14893
12ED0C 79 F9 31225
12ED0E 00 00 0
12ED10 00 00 0
12ED12 C5 B9 -14919
12ED14 6F 87 28551
12ED16 8F 21 -28895
12ED18 3C DB 15579
12ED1A 10 12 4114
12ED1C 3D 32 15666
12ED1E 00 00 0
12ED20 00 00 0
12ED22 A4 BD -23363
12ED24 41 9A 16794
12ED26 59 F0 23024
12ED28 5F CE 24526
12ED2A B1 A0 -20064
12ED2C 7F 76 32630
12ED2E 00 00 0
12ED30 00 00 0
12ED32 FF F0 -16
12ED34 92 0B -28149
12ED36 10 2B 4139
12ED38 A3 E7 -23577
12ED3A 20 68 8296
12ED3C 23 F7 9207
12ED3E 00 00 0
12ED40 00 00 0
12ED42 80 C8 -32568
12ED44 A1 62 -24222
12ED46 1F 54 8020
12ED48 74 6D 29805
12ED4A 57 81 22401
12ED4C 2C 7E 11390
12ED4E 00 00 0
12ED50 00 00 0
12ED52 AF 38 -20680
12ED54 54 E3 21731
12ED56 3E 7E 15998
12ED58 60 9F 24735
12ED5A 9F C6 -24634
12ED5C 20 03 8195
12ED5E 00 00 0
12ED60 00 00 0
12ED62 DF D5 -8235
12ED64 60 5D 24669
12ED66 E2 46 -7610
12ED68 67 B7 26551
12ED6A 04 C0 1216
12ED6C 58 EF 22767
12ED6E 00 00 0
12ED70 00 00 0
12ED72 4A 6C 19052
12ED74 69 4B 26955
12ED76 B4 55 -19371
12ED78 54 7A 21626
12ED7A 80 92 -32622
12ED7C 7F 9F 32671
12ED7E 00 00 0
12ED80 00 00 0
12ED82 95 B8 -27208
12ED84 B0 D5 -20267
12ED86 AE 7A -20870
12ED88 BC DE -17186
12ED8A 90 E4 -28444
12ED8C 77 EA 30698
12ED8E 00 00 0
12ED90 00 00 0
12ED92 09 18 2328
12ED94 4B 3A 19258
12ED96 AC BE -21314
12ED98 0F ED 4077
12ED9A AA 20 -21984
12ED9C EE AE -4434
12ED9E 00 00 0
12EDA0 00 00 0
12EDA2 BB 48 -17592
12EDA4 97 85 -26747
12EDA6 8B F0 -29712
12EDA8 8D CE -29234
12EDAA 0A 61 2657
12EDAC 0E 57 3671
12EDAE 00 00 0
12EDB0 00 00 0
12EDB2 45 AD 17837
12EDB4 25 64 9572
12EDB6 FA 36 -1482
12EDB8 F8 87 -1913
12EDBA 3C 58 15448
12EDBC FF DB -37
12EDBE 00 00 0
12EDC0 00 00 0
12EDC2 ED F4 -4620
12EDC4 E0 08 -8184
12EDC6 FA 21 -1503
12EDC8 66 EE 26350
12EDCA F3 10 -3312
12EDCC D3 FF -11265
12EDCE 00 00 0
12EDD0 00 00 0
12EDD2 9D 04 -25340
12EDD4 84 52 -31662
12EDD6 A7 EE -22546
12EDD8 E4 D6 -6954
12EDDA 80 7A -32646
12EDDC 7E A3 32419
12EDDE 00 00 0
12EDE0 00 00 0
12EDE2 2E 6C 11884
12EDE4 9F 1B -24805
12EDE6 6B 3A 27450
12EDE8 74 D7 29911
12EDEA B1 C0 -20032
12EDEC 5A 4E 23118
12EDEE 00 00 0
12EDF0 00 00 0
12EDF2 A7 8E -22642
12EDF4 3A 36 14902
12EDF6 5E AA 24234
12EDF8 71 D5 29141
12EDFA 00 3B 59
12EDFC F9 91 -1647
12EDFE 00 00 0
12EE00 00 00 0
12EE02 AE 5A -20902
12EE04 0E 4C 3660
12EE06 76 78 30328
12EE08 73 DF 29663
12EE0A 21 C1 8641
12EE0C 5C EB 23787
12EE0E 00 00 0
12EE10 00 00 0
12EE12 D5 05 -11003
12EE14 2F 27 12071
12EE16 10 F6 4342
12EE18 D7 BC -10308
12EE1A 29 81 10625
12EE1C 1E E5 7909
12EE1E 00 00 0
12EE20 00 00 0
12EE22 82 1D -32227
12EE24 D5 52 -10926
12EE26 84 FD -31491
12EE28 FE 43 -445
12EE2A 82 AD -32083
12EE2C FE 48 -440
12EE2E 00 00 0
12EE30 00 00 0
12EE32 1E 67 7783
12EE34 BC 46 -17338
12EE36 A0 14 -24556
12EE38 FF C6 -58
12EE3A CB 42 -13502
12EE3C B4 F7 -19209
12EE3E 00 00 0
12EE40 00 00 0
12EE42 19 96 6550
12EE44 05 15 1301
12EE46 FE 9B -357
12EE48 7B BA 31674
12EE4A 61 AC 25004
12EE4C C7 D5 -14379
12EE4E 00 00 0
12EE50 00 00 0
12EE52 D2 23 -11741
12EE54 E7 56 -6314
12EE56 9E ED -24851
12EE58 F6 1E -2530
12EE5A 60 E0 24800
12EE5C 97 CA -26678
12EE5E 00 00 0
12EE60 00 00 0
12EE62 25 3F 9535
12EE64 34 E0 13536
12EE66 48 62 18530
12EE68 4B 93 19347
12EE6A 13 24 4900
12EE6C ED C4 -4668
12EE6E 00 00 0
12EE70 00 00 0
12EE72 A1 2B -24277
12EE74 7D A2 32162
12EE76 54 85 21637
12EE78 BE FF -16641
12EE7A 84 90 -31600
12EE7C D8 7F -10113
12EE7E 00 00 0
12EE80 00 00 0
12EE82 98 F1 -26383
12EE84 B0 B5 -20299
12EE86 BC 4E -17330
12EE88 BE BD -16707
12EE8A E1 C0 -7744
12EE8C FB BC -1092
12EE8E 00 00 0
12EE90 00 00 0
12EE92 C2 F5 -15627
12EE94 65 06 25862
12EE96 DD 12 -8942
12EE98 6D 3B 27963
12EE9A 22 12 8722
12EE9C D5 B2 -10830
12EE9E 00 00 0
12EEA0 00 00 0
12EEA2 59 76 22902
12EEA4 30 35 12341
12EEA6 94 AB -27477
12EEA8 FE 2A -470
12EEAA E0 C1 -7999
12EEAC AB 1E -21730
12EEAE 00 00 0
12EEB0 00 00 0
12EEB2 B9 9D -18019
12EEB4 AB 87 -21625
12EEB6 D2 40 -11712
12EEB8 E1 6F -7825
12EEBA 43 24 17188
12EEBC BE F7 -16649
12EEBE 00 00 0
12EEC0 00 00 0
12EEC2 86 10 -31216
12EEC4 7A 1E 31262
12EEC6 2D 64 11620
12EEC8 87 53 -30893
12EECA 25 A0 9632
12EECC FF B7 -73
12EECE 00 00 0
12EED0 00 00 0
12EED2 9A 58 -26024
12EED4 00 25 37
12EED6 AF 2F -20689
12EED8 FA 86 -1402
12EEDA 29 6F 10607
12EEDC 5F F7 24567
12EEDE 00 00 0
12EEE0 00 00 0
12EEE2 60 F6 24822
12EEE4 4E 44 20036
12EEE6 A1 AF -24145
12EEE8 6A F1 27377
12EEEA 20 8C 8332
12EEEC AA AD -21843
12EEEE 00 00 0
12EEF0 00 00 0
12EEF2 2D 65 11621
12EEF4 39 47 14663
12EEF6 BF D5 -16427
12EEF8 97 1A -26854
12EEFA 35 5A 13658
12EEFC FD E9 -535
12EEFE 00 00 0
12EF00 00 00 0
12EF02 B9 1F -18145
12EF04 70 17 28695
12EF06 5B 05 23301
12EF08 FE 74 -396
12EF0A E1 C8 -7736
12EF0C BF FD -16387
12EF0E 00 00 0
12EF10 00 00 0
12EF12 0D 93 3475
12EF14 23 78 9080
12EF16 79 A2 31138
12EF18 45 FF 17919
12EF1A 00 53 83
12EF1C A9 D3 -22061
12EF1E 00 00 0
12EF20 00 00 0
12EF22 4C 8B 19595
12EF24 0C 90 3216
12EF26 1E EC 7916
12EF28 45 7B 17787
12EF2A D9 E8 -9752
12EF2C 4E F6 20214
12EF2E 00 00 0
12EF30 00 00 0
12EF32 19 FE 6654
12EF34 5E 26 24102
12EF36 88 30 -30672
12EF38 7F F7 32759
12EF3A 53 29 21289
12EF3C 75 FE 30206
12EF3E 00 00 0
